Economy Name,Dealing with construction permits (DB16-20 methodology) - Score,Dealing with construction permits: Building quality control index (0-15) (DB16-20 methodology),Dealing with construction permits: Building quality control index (0-15) (DB16-20 methodology) - Score,Dealing with construction permits: Cost (% of Warehouse value),Dealing with construction permits: Cost (% of Warehouse value) - Score,Dealing with construction permits: Liability and insurance regimes index (0-2) (DB16-20 methodology),Dealing with construction permits: Procedures (number),Dealing with construction permits: Procedures (number) - Score,Dealing with construction permits: Professional certifications index (0-4) (DB16-20 methodology),Dealing with construction permits: Quality control after construction index (0-3) (DB16-20 methodology),Dealing with construction permits: Quality control before construction index (0-1) (DB16-20 methodology),Dealing with construction permits: Quality control during construction index (0-3) (DB16-20 methodology),Dealing with construction permits: Quality of building regulations index (0-2) (DB16-20 methodology),Dealing with construction permits: Time (days),Dealing with construction permits: Time (days)  - Score,Enforcing contracts (DB17-20 methodology) - Score,Enforcing contracts: Alternative dispute resolution (0-3) (DB16-20 methodology),Enforcing contracts: Attorney fees (% of claim),Enforcing contracts: Case management (0-6) (DB16-20 methodology),Enforcing contracts: Cost (% of claim),Enforcing contracts: Cost (% of claim) - Score,Enforcing contracts: Court automation (0-4) (DB17-20 methodology),Enforcing contracts: Court fees (% of claim),Enforcing contracts: Court structure and proceedings (0-5) (DB17-20 methodology),Enforcing contracts: Enforcement fees (% of claim),Enforcing contracts: Enforcement of judgment (days),Enforcing contracts: Filing and service (days),Enforcing contracts: Quality of the judicial processes index (0-18) (DB17-20 methodology),Enforcing contracts: Quality of the judicial processes index (0-19) (DB17-20 methodology) - Score,Enforcing contracts: Trial and judgment (days),Getting Credit total score (DB15-20 methodology),Getting credit (DB15-20 methodology) - Score,Getting credit: Credit bureau coverage (% of adults),Getting credit: Credit registry coverage (% of adults),Getting credit: Depth of credit information index (0-8) (DB15-20 methodology),Getting credit: Depth of credit information index (0-8) (DB15-20 methodology) - Score,Getting credit: Strength of legal rights index (0-12) (DB15-20 methodology),Getting credit: Strength of legal rights index (0-12) (DB15-20 methodology) - Score,Getting electricity (DB16-20 methodology) - Score,Getting electricity: Communication of tariffs and tariff changes (0-1) (DB16-20 methodology),Getting electricity: Cost to get electricity (% of income per capita),Getting electricity: Cost to get electricity (% of income per capita) - Score,Getting electricity: Financial deterrents aimed at limiting outages (0-1) (DB16-20 methodology),Getting electricity: Mechanisms for monitoring outages (0-1) (DB16-20 methodology),Getting electricity: Mechanisms for restoring service (0-1) (DB16-20 methodology),Getting electricity: Minimum outage time (in minutes)  (DB16-20 methodology),Getting electricity: Price of electricity (US cents per kWh) (DB16-20 methodology),Getting electricity: Regulatory monitoring (0-1) (DB16-20 methodology),Getting electricity: Reliability of supply and transparency of tariff index (0-8) (DB16-20 methodology),Getting electricity: Reliability of supply and transparency of tariff index (0-8) (DB16-20 methodology) - Score,Getting electricity: System average interruption duration index (SAIDI) (DB16-20 methodology),Getting electricity: System average interruption frequency index (SAIFI) (DB16-20 methodology),Getting electricity: Total duration and frequency of outages per customer a year (0-3) (DB16-20 methodology),Global: Ease of doing business score (DB17-20 methodology),Other taxes (% of profits),Paying taxes (DB17-20 methodology) - Score,Paying taxes: Labor tax and contributions (% of profits),Paying taxes: Payments (number per year),Paying taxes: Payments per year (number per year) - Score,Paying taxes: Postfiling index (0-100) (DB17-20 methodology) - Score,Paying taxes: Profit tax (% of profits),Paying taxes: Time (hours per year),Paying taxes: Time (hours per year) - Score,Paying taxes: Time to complete a corporate income tax correction (weeks) (DB17-20 methodology),Paying taxes: Time to complete a corporate income tax correction (weeks) (DB17-20 methodology) - Score,Paying taxes: Time to comply with VAT refund (hours) (DB17-20 methodology),Paying taxes: Time to comply with VAT refund (hours) (DB17-20 methodology) - Score,Paying taxes: Time to comply with corporate income tax correction (hours) (DB17-20 methodology),Paying taxes: Time to comply with corporate income tax correction (hours) (DB17-20 methodology) - Score,Paying taxes: Time to obtain VAT refund (weeks) (DB17-20 methodology),Paying taxes: Time to obtain VAT refund (weeks) (DB17-20 methodology) - Score,Paying taxes: Total tax and contribution rate (% of profit),Paying taxes: Total tax and contribution rate (% of profit) - Score,Protecting minority investors (DB15-20 methodology) - Score,Protecting minority investors: Ease of shareholder suits index (0-10) (DB15-20 methodology),Protecting minority investors: Ease of shareholder suits index (0-10) (DB15-20 methodology) - Score,Protecting minority investors: Extent of corporate transparency index (0-7) (DB15-20 methodology),Protecting minority investors: Extent of corporate transparency index (0-7) (DB15-20 methodology) - Score,Protecting minority investors: Extent of director liability index (0-10),Protecting minority investors: Extent of director liability index (0-10) - Score,Protecting minority investors: Extent of disclosure index (0-10),Protecting minority investors: Extent of disclosure index (0-10) - Score,Protecting minority investors: Extent of ownership and control index (0-7) (DB15-20 methodology),Protecting minority investors: Extent of ownership and control index (0-7) (DB15-20 methodology) - Score,Protecting minority investors: Extent of shareholder rights index (0-6) (DB15-20 methodology),Protecting minority investors: Extent of shareholder rights index (0-6) (DB15-20 methodology) - Score,Protecting minority investors: Strength of minority investor protection index (0-50) (DB15-20 methodology),Rank: Dealing with construction permits (1=most business-friendly regulations),Rank: Ease of doing business index (1=most business-friendly regulations),Rank: Enforcing contracts (1=most business-friendly regulations),Rank: Getting credit (1=most business-friendly regulations),Rank: Getting electricity (1=most business-friendly regulations),Rank: Paying taxes (1=most business-friendly regulations),Rank: Protecting minority investors (1=most business-friendly regulations),Rank: Registering property (1=most business-friendly regulations),Rank: Resolving insolvency (1=most business-friendly regulations),Rank: Starting a business (1=most business-friendly regulations),Rank: Trading across borders (1=most business-friendly regulations),Registering property (DB17-20 methodology) - Score,Registering property: Cost (% of property value),Registering property: Cost (% of property value) - Score,Registering property: Equal access to property rights index (-2-0) (DB17-20 methodology),Registering property: Geographic coverage index (0-8) (DB16-20 methodology),Registering property: Land dispute resolution index (0-8) (DB16-20 methodology),Registering property: Quality of land administration index (0-30) (DB17-20 methodology),Registering property: Quality of land administration index (0-30) (DB17-20 methodology) - Score,Registering property: Reliability of infrastructure index (0-8) (DB16-20 methodology),Registering property: Transparency of information index (0-6) (DB16-20 methodology),Reorganization proceedings index (0-3) (DB15-20 methodology),Resolving insolvency - Score,Resolving insolvency: Commencement of proceedings index (0-3) (DB15-20 methodology),Resolving insolvency: Cost (% of estate),Resolving insolvency: Creditor participation index (0-4) (DB15-20 methodology),Resolving insolvency: Management of debtor's assets index (0-6) (DB15-20 methodology),Resolving insolvency: Outcome (0 as piecemeal sale and 1 as going concern),Resolving insolvency: Recovery rate (cents on the dollar),Resolving insolvency: Recovery rate (cents on the dollar) - Score,Resolving insolvency: Strength of insolvency framework index (0-16),Resolving insolvency: Strength of insolvency framework index (0-16) - Score,Resolving insolvency: Time (years),Starting a business - Score,Starting a business: Cost - Men (% of income per capita),Starting a business: Cost - Men (% of income per capita) - Score,Starting a business: Cost - Women (% of income per capita),Starting a business: Cost - Women (% of income per capita) - Score,Starting a business: Minimum capital (% of income per capita),Starting a business: Paid-in Minimum capital (% of income per capita) - Score,Starting a business: Procedures required - Men (number),Starting a business: Procedures required - Men (number) - Score,Starting a business: Procedures required - Women (number),Starting a business: Procedures required - Women (number) - Score,Starting a business: Time - Men (days),Starting a business: Time - Men (days) - Score,Starting a business: Time - Women (days),Starting a business: Time - Women (days)- Score,Time to export: Border compliance (hours) (DB16-20 methodology),Time to export: Documentary compliance (hours) (DB16-20 methodology),Time to import: Border compliance (hours) (DB16-20 methodology),Time to import: Documentary compliance (hours) (DB16-20 methodology),Trading across borders (DB16-20 methodology) - Score,Trading across borders: Cost to export: Border compliance (USD) (DB16-20 methodology),Trading across borders: Cost to export: Border compliance (USD) (DB16-20 methodology) - Score,Trading across borders: Cost to export: Documentary compliance (USD) (DB16-20 methodology),Trading across borders: Cost to export: Documentary compliance (USD) (DB16-20 methodology) - Score,Trading across borders: Cost to import: Border compliance (USD) (DB16-20 methodology),Trading across borders: Cost to import: Border compliance (USD) (DB16-20 methodology) - Score,Trading across borders: Cost to import: Documentary compliance (USD) (DB16-20 methodology),Trading across borders: Cost to import: Documentary compliance (USD) (DB16-20 methodology) - Score,Trading across borders: Time to export: Border compliance (hours) (DB16-20 methodology) - Score,Trading across borders: Time to export: Documentary compliance (hours) (DB16-20 methodology) - Score,Trading across borders: Time to import: Border compliance (hours) (DB16-20 methodology) - Score,Trading across borders: Time to import: Documentary compliance (hours) (DB16-20 methodology) - Score
Croatia,57.82072,12.0,80.0,9.2,53.86502,1.0,5.0,66.66667,4.0,3.0,0.0,2.0,2.0,650.0,56.55738,70.59807,2.5,8.6,3.5,15.2,83.01462,2.0,4.0,5.0,2.6,235.0,50.0,13.0,72.22222,365.0,10.0,50.0,6.1,0.0,5.0,62.5,5.0,41.66667,86.79271,1.0,261.4,96.77229,1.0,1.0,1.0,3.0,16.8,1.0,7.0,87.5,3.3,1.58,2.0,73.62096,1.1,81.84978,19.4,12.0,85.0,66.66495,0.0,206.0,75.73416,20.3,36.60714,0.0,100.0,36.5,35.77982,6.2,94.27284,20.5,100.0,70.0,6.0,60.0,5.0,71.42857,6.0,60.0,5.0,50.0,7.0,100.0,6.0,100.0,35.0,150.0,51.0,27.0,104.0,37.0,49.0,37.0,38.0,63.0,114.0,1.0,77.41091,3.0,79.95463,0.0,8.0,6.0,23.5,78.33333,6.0,3.5,3.0,56.45638,3.0,14.5,2.0,4.0,0.0,35.2,37.91277,12.0,75.0,3.1,85.28107,6.2,96.88595,6.2,96.88595,5.5,98.62793,7.0,64.70588,7.0,64.70588,19.5,80.90452,19.5,80.90452,0.1,0.5,0.1,0.5,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0
Cyprus,64.15275,11.0,73.33333,0.9,95.27766,0.0,7.0,50.0,4.0,3.0,1.0,2.0,1.0,1100.0,19.67213,48.59379,2.5,10.8,1.5,16.4,81.66479,1.0,0.5,3.0,5.1,180.0,20.0,8.0,44.44444,900.0,12.0,60.0,81.4,0.0,5.0,62.5,7.0,58.33333,78.3719,1.0,116.6,98.56008,1.0,1.0,1.0,5.0,19.1,1.0,8.0,100.0,0.55,0.22,3.0,73.35105,1.1,85.47778,13.0,16.0,78.33333,74.47423,8.3,119.5,89.10355,0.0,100.0,10.5,79.0,3.0,97.24771,43.8,21.6492,22.4,100.0,76.0,7.0,70.0,7.0,100.0,4.0,40.0,9.0,90.0,5.0,71.42857,6.0,100.0,38.0,125.0,54.0,142.0,80.0,75.0,29.0,21.0,71.0,31.0,50.0,50.0,67.91071,7.7,48.80392,0.0,8.0,5.5,23.0,76.66667,7.0,2.5,1.5,72.52283,3.0,14.5,1.0,5.0,1.0,73.8,79.42066,10.5,65.625,1.5,92.03844,5.6,97.21081,5.6,97.21081,0.0,100.0,5.0,76.47059,5.0,76.47059,6.0,94.47236,6.0,94.47236,18.0,2.0,14.7,2.0,88.44227,300.0,71.69811,50.0,87.5,335.0,72.08333,50.0,92.85714,89.30818,99.40828,95.10155,99.58159
Czech Republic,56.20809,8.0,53.33333,0.2,98.89961,1.0,4.0,75.0,0.0,3.0,0.0,2.0,2.0,678.0,54.2623,56.37744,2.0,13.1,3.0,33.8,62.09224,3.0,5.7,1.5,15.0,180.0,88.0,9.5,52.77778,410.0,14.0,70.0,81.1,7.3,7.0,87.5,7.0,58.33333,95.58098,1.0,23.1,99.71524,1.0,1.0,1.0,3.0,13.8,1.0,8.0,100.0,0.48,0.35,3.0,76.34054,2.6,81.35317,38.4,8.0,91.66667,90.50419,5.2,230.0,72.02473,0.0,100.0,4.5,91.0,2.0,99.08257,17.7,71.93418,46.1,71.2171,62.0,9.0,90.0,4.0,57.14286,6.0,60.0,2.0,20.0,5.0,71.42857,5.0,83.33333,31.0,157.0,41.0,103.0,48.0,11.0,53.0,61.0,32.0,16.0,134.0,1.0,79.73863,4.0,73.3006,0.0,8.0,5.0,25.0,83.33333,8.0,4.0,3.0,80.08304,2.5,17.0,3.0,5.5,1.0,67.5,72.66608,14.0,87.5,2.1,82.06409,1.1,99.43605,1.1,99.43605,0.0,99.99974,9.0,52.94118,9.0,52.94118,24.5,75.8794,24.5,75.8794,0.0,0.5,0.0,0.5,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0
Côte d'Ivoire,57.41058,10.0,66.66667,5.9,70.45692,1.0,5.0,66.66667,2.0,2.0,1.0,2.0,2.0,525.0,66.80328,57.59564,2.5,16.7,2.5,41.7,53.20585,0.0,15.0,4.5,10.0,350.0,25.0,9.5,52.77778,150.0,14.0,70.0,22.1,0.0,8.0,100.0,6.0,50.0,59.21545,1.0,2194.1,72.91253,1.0,1.0,1.0,5.0,12.6,1.0,5.0,62.5,14.42,18.0,0.0,60.68796,17.9,67.99893,23.3,25.0,63.33333,64.82314,8.8,187.0,78.67079,0.0,100.0,64.0,0.0,13.5,77.98165,12.9,81.3109,50.1,65.16847,42.0,5.0,50.0,2.0,28.57143,1.0,10.0,7.0,70.0,2.0,28.57143,4.0,66.66667,21.0,152.0,110.0,94.0,48.0,141.0,114.0,120.0,112.0,85.0,29.0,163.0,58.5861,7.1,52.5262,-1.0,0.0,6.0,10.0,33.33333,3.0,2.0,0.5,47.93594,2.0,18.0,1.0,5.5,0.0,36.8,39.62189,9.0,56.25,2.2,93.69356,2.7,98.63262,2.7,98.63262,2.7,99.31631,4.0,82.35294,4.0,82.35294,6.0,94.47236,6.0,94.47236,238.7,84.0,125.1,89.1,52.44345,422.6,60.13477,136.1,65.97222,455.7,62.02381,266.7,61.90476,0.0,50.88757,55.50435,63.12014
Denmark,87.8797,11.0,73.33333,0.6,97.13647,1.0,3.0,83.33333,1.0,3.0,1.0,3.0,2.0,485.0,70.08197,73.921,2.5,5.0,4.5,23.3,73.90326,3.5,3.3,3.5,15.0,90.0,30.0,14.0,77.77778,365.0,14.0,70.0,7.3,0.0,6.0,75.0,8.0,66.66667,90.2255,1.0,100.1,98.76431,0.0,1.0,1.0,1.0,24.2,1.0,7.0,87.5,0.5,0.5,3.0,85.28856,2.8,91.1422,4.0,10.0,88.33333,89.06389,17.1,132.0,87.17156,2.9,91.07143,8.0,84.0,4.5,94.49541,10.1,86.68873,23.8,100.0,72.0,8.0,80.0,6.0,85.71429,5.0,50.0,7.0,70.0,5.0,71.42857,5.0,83.33333,36.0,4.0,4.0,14.0,48.0,21.0,8.0,28.0,11.0,6.0,45.0,1.0,89.87668,0.6,95.94211,0.0,8.0,6.5,24.5,81.66667,7.0,3.0,1.0,85.13597,3.0,4.0,2.0,6.0,1.0,88.5,95.27193,12.0,75.0,1.0,92.70453,0.2,99.91451,0.2,99.91451,10.2,97.44808,5.0,76.47059,5.0,76.47059,3.5,96.98492,3.5,96.98492,0.0,0.5,0.0,0.5,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0
Djibouti,69.40436,12.0,80.0,4.8,76.19956,1.0,6.0,58.33333,2.0,3.0,1.0,3.0,2.0,695.0,52.86885,48.43056,2.0,17.0,0.5,34.0,61.86727,0.0,10.0,3.0,7.0,300.0,30.0,5.5,30.55556,365.0,8.0,40.0,0.0,0.4,0.0,0.0,8.0,66.66667,64.57227,1.0,831.2,89.73837,0.0,1.0,1.0,,26.2,0.0,0.0,0.0,,,0.0,60.49674,2.6,62.73153,17.7,35.0,46.66667,25.16895,17.7,76.0,95.82689,23.9,25.44643,,0.0,15.0,75.22936,,0.0,37.9,83.26363,52.0,10.0,100.0,0.0,0.0,8.0,80.0,8.0,80.0,0.0,0.0,0.0,0.0,26.0,87.0,112.0,144.0,132.0,121.0,133.0,103.0,117.0,44.0,123.0,147.0,58.30511,5.6,62.55858,0.0,0.0,2.5,7.0,23.33333,3.0,1.5,1.5,65.85707,2.5,11.0,4.0,5.5,0.0,44.0,47.33915,13.5,84.375,1.5,84.29874,39.7,80.17456,39.7,80.17456,0.0,100.0,6.0,70.58824,6.0,70.58824,14.0,86.43216,14.0,86.43216,72.0,60.0,118.0,50.0,59.36779,605.3,42.89757,95.0,76.25,1055.0,12.08333,100.0,85.71429,55.34591,65.08876,58.06452,79.49791
Dominica,70.07927,8.0,53.33333,0.3,98.53418,0.0,5.0,66.66667,2.0,2.0,1.0,1.0,2.0,741.0,49.09836,57.53493,2.5,20.8,3.0,36.0,59.61755,1.5,7.4,4.5,7.8,210.0,21.0,11.5,63.88889,510.0,6.0,30.0,0.0,0.0,0.0,0.0,6.0,50.0,82.4724,1.0,452.1,94.41859,0.0,1.0,1.0,5.0,36.8,1.0,7.0,87.5,0.58,0.29,3.0,60.54797,3.0,75.64798,7.9,37.0,43.33333,78.90784,21.8,117.0,89.48995,0.0,100.0,14.5,71.0,1.5,100.0,31.9,44.63137,32.6,90.86078,58.0,8.0,80.0,2.0,28.57143,8.0,80.0,4.0,40.0,4.0,57.14286,3.0,50.0,29.0,83.0,111.0,95.0,152.0,57.0,83.0,79.0,179.0,136.0,71.0,91.0,33.47877,13.3,11.57855,0.0,0.0,3.0,4.5,15.0,0.0,1.5,0.0,34.68398,2.0,10.0,2.0,2.0,0.0,29.6,31.86797,6.0,37.5,4.0,89.32369,15.2,92.38194,15.2,92.38194,0.0,100.0,5.0,76.47059,5.0,76.47059,12.0,88.44221,12.0,88.44221,36.0,12.0,39.3,24.0,74.25865,625.0,41.03774,50.0,87.5,905.6,24.53704,50.0,92.85714,77.98742,93.49112,86.28218,90.37657
Dominican Republic,70.74722,13.0,86.66667,2.4,88.19543,1.0,6.0,58.33333,4.0,3.0,1.0,2.0,2.0,590.0,61.47541,50.56409,2.5,25.0,0.5,40.9,54.10574,0.0,7.5,3.5,8.4,120.0,20.0,6.5,36.11111,450.0,9.0,45.0,100.0,26.8,8.0,100.0,1.0,8.33333,67.98575,1.0,209.5,97.414,0.0,1.0,1.0,3.0,20.1,1.0,5.0,62.5,6.64,6.9,1.0,59.98867,1.1,57.44084,18.6,7.0,93.33333,10.71429,29.1,317.0,58.57805,18.3,42.85714,,0.0,59.5,0.0,,0.0,48.8,67.13769,34.0,8.0,80.0,0.0,0.0,4.0,40.0,5.0,50.0,0.0,0.0,0.0,0.0,17.0,80.0,115.0,133.0,119.0,116.0,150.0,143.0,74.0,124.0,112.0,66.0,67.22926,3.4,77.56137,0.0,0.0,5.5,14.5,48.33333,6.0,3.0,0.5,37.97479,2.5,38.0,2.0,5.5,0.0,9.6,10.32459,10.5,65.625,3.5,85.43877,13.7,93.16424,13.7,93.16424,0.1,99.96538,7.0,64.70588,7.0,64.70588,16.5,83.9196,16.5,83.9196,16.0,10.0,24.0,13.5,83.506,487.5,54.00943,15.0,96.25,579.2,51.73611,40.0,94.28571,90.56604,94.67456,91.75627,94.76987
Ecuador,66.41824,8.0,53.33333,1.8,90.88717,1.0,8.0,41.66667,2.0,3.0,1.0,0.0,1.0,523.0,66.96721,57.53154,2.5,15.0,2.0,27.2,69.51631,0.0,5.0,2.0,7.2,120.0,38.0,6.5,36.11111,365.0,9.0,45.0,79.7,0.0,8.0,100.0,1.0,8.33333,72.26216,1.0,602.4,92.56313,1.0,1.0,1.0,3.0,11.9,1.0,7.0,87.5,2.12,3.3,2.0,57.7227,2.5,58.62625,13.7,8.0,91.66667,49.54128,18.2,664.0,4.9459,0.0,100.0,,0.0,2.5,98.16514,,0.0,34.4,88.35116,44.0,6.0,60.0,1.0,14.28571,5.0,50.0,2.0,20.0,3.0,42.85714,5.0,83.33333,22.0,114.0,129.0,96.0,119.0,100.0,147.0,114.0,73.0,160.0,177.0,103.0,67.66248,2.1,85.94499,0.0,2.0,6.0,16.5,55.0,4.0,4.5,0.0,25.45973,2.0,18.0,1.0,2.0,0.0,18.3,19.66945,5.0,31.25,5.3,69.11291,33.0,83.51636,33.0,83.51636,0.0,100.0,11.0,41.17647,11.0,41.17647,48.5,51.75879,48.5,51.75879,96.0,24.0,24.0,120.0,71.15372,560.0,47.16981,60.0,85.0,250.0,79.16667,75.0,89.28571,40.25157,86.39053,91.75627,50.20921
"Egypt, Arab Rep.",71.15784,14.0,93.33333,1.3,93.66114,2.0,9.0,33.33333,4.0,3.0,1.0,2.0,2.0,1010.0,27.04918,39.97086,2.0,18.0,0.0,26.2,70.64117,0.0,1.3,2.0,6.9,270.0,20.0,4.0,22.22222,720.0,13.0,65.0,31.3,9.5,8.0,100.0,5.0,41.66667,77.931,0.0,180.2,97.77473,0.0,1.0,1.0,5.0,9.7,1.0,5.0,62.5,1.99,3.0,2.0,60.05364,4.4,55.13667,25.5,27.0,60.0,36.30831,14.4,370.0,50.3864,16.7,47.76786,89.0,0.0,24.5,57.79817,34.5,39.66722,44.4,73.85195,64.0,3.0,30.0,6.0,85.71429,3.0,30.0,8.0,80.0,6.0,85.71429,6.0,100.0,32.0,74.0,114.0,166.0,67.0,77.0,156.0,57.0,130.0,104.0,90.0,171.0,55.04136,1.1,92.71729,0.0,0.0,4.0,9.0,30.0,2.0,3.0,1.0,42.23531,2.5,22.0,2.0,4.0,0.0,23.3,25.09561,9.5,59.375,2.5,87.83591,20.3,89.87453,20.3,89.87453,0.0,100.0,5.0,76.47059,6.0,70.58824,12.0,88.44221,13.0,87.43719,48.0,88.0,240.0,265.0,42.22742,258.0,75.66038,100.0,75.0,553.7,53.86111,1000.0,0.0,70.44025,48.52071,14.33692,0.0
El Salvador,52.34641,10.0,66.66667,6.3,68.56337,0.0,6.0,58.33333,3.0,3.0,1.0,1.0,2.0,816.0,42.95082,51.85391,2.5,20.0,2.0,28.4,68.16648,0.5,3.0,3.0,5.4,365.0,70.0,8.0,44.44444,381.0,16.0,80.0,53.2,30.4,7.0,87.5,9.0,75.0,74.54283,1.0,517.9,93.60611,1.0,1.0,1.0,3.0,19.5,1.0,6.0,75.0,5.83,3.23,1.0,65.25247,1.4,77.51218,18.3,7.0,93.33333,49.54128,16.6,168.0,81.60742,0.0,100.0,,0.0,2.5,98.16514,,0.0,36.4,85.56667,36.0,7.0,70.0,3.0,42.85714,0.0,0.0,3.0,30.0,1.0,14.28571,4.0,66.66667,18.0,168.0,91.0,126.0,25.0,87.0,70.0,140.0,79.0,92.0,148.0,46.0,66.29,3.8,74.51409,0.0,0.0,5.0,14.0,46.66667,5.0,4.0,0.0,45.5844,2.0,12.0,3.0,4.0,0.0,32.4,34.9188,9.0,56.25,3.5,78.63584,43.3,78.33504,43.3,78.33504,2.6,99.34753,9.0,52.94118,9.0,52.94118,16.5,83.9196,16.5,83.9196,24.0,9.3,36.0,13.3,89.75916,128.3,87.89308,50.0,87.5,128.3,89.30556,66.7,90.47619,85.53459,95.06903,87.4552,94.83961
Equatorial Guinea,55.00599,1.0,6.66667,4.1,79.36305,1.0,6.0,58.33333,0.0,0.0,0.0,0.0,0.0,475.0,70.90164,56.1746,2.0,10.0,0.5,19.5,78.17773,0.0,5.5,1.0,4.0,90.0,20.0,3.5,19.44444,365.0,8.0,40.0,0.0,10.8,2.0,25.0,6.0,50.0,54.34842,0.0,892.0,88.9879,0.0,0.0,0.0,,17.4,0.0,0.0,0.0,,,0.0,41.05286,1.0,41.53986,25.4,46.0,28.33333,93.11927,53.0,492.0,31.53014,0.0,100.0,,,9.0,86.23853,,,79.4,13.17669,26.0,5.0,50.0,0.0,0.0,1.0,10.0,7.0,70.0,0.0,0.0,0.0,0.0,13.0,162.0,178.0,105.0,132.0,155.0,179.0,162.0,163.0,168.0,183.0,175.0,44.44795,12.5,16.65145,-1.0,0.0,5.0,4.0,13.33333,0.0,0.0,0.5,0.0,2.0,,1.0,5.5,0.0,0.0,0.0,0.0,0.0,,60.96393,59.1,70.46175,59.1,70.46175,22.8,94.29257,16.0,11.76471,16.0,11.76471,33.0,67.33668,33.0,67.33668,132.0,154.0,240.0,240.0,32.04787,760.0,28.30189,85.0,78.75,985.0,17.91667,70.0,90.0,17.61006,9.46746,14.33692,0.0
Eritrea,0.0,,0.0,,0.0,,11.0,16.66667,,,,,,490.0,69.67213,55.92621,1.5,9.0,0.0,16.6,81.43982,0.0,3.6,1.5,4.0,180.0,40.0,3.0,16.66667,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,0.0,,,,21.5998,74.6,55.89849,0.0,30.0,55.0,93.11927,9.2,216.0,74.18856,0.0,100.0,,,9.0,86.23853,,,83.7,1.28615,16.0,5.0,50.0,0.0,0.0,0.0,0.0,3.0,30.0,0.0,0.0,0.0,0.0,8.0,186.0,189.0,107.0,186.0,187.0,153.0,185.0,178.0,168.0,185.0,188.0,35.31043,9.0,39.75051,0.0,0.0,4.5,6.5,21.66667,2.0,0.0,0.0,0.0,2.0,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,,52.86282,21.3,89.34912,21.3,89.34912,93.6,76.60998,13.0,29.41176,13.0,29.41176,84.0,16.0804,84.0,16.0804,,,,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0
Estonia,82.55212,11.0,73.33333,0.2,99.06533,1.0,3.0,83.33333,1.0,3.0,1.0,3.0,2.0,455.0,72.54098,76.06447,2.5,9.0,3.5,17.3,80.65242,4.0,7.3,3.5,1.0,75.0,60.0,13.5,75.0,320.0,14.0,70.0,22.9,0.0,7.0,87.5,7.0,58.33333,83.30387,1.0,138.7,98.28794,1.0,1.0,1.0,3.0,10.3,1.0,8.0,100.0,0.3,0.18,3.0,80.61685,2.1,89.88438,38.0,8.0,91.66667,99.375,7.7,50.0,99.84544,0.0,100.0,1.25,97.5,1.5,100.0,2.3,100.0,47.8,68.65041,58.0,6.0,60.0,5.0,71.42857,3.0,30.0,8.0,80.0,2.0,28.57143,5.0,83.33333,29.0,19.0,18.0,8.0,48.0,53.0,12.0,79.0,6.0,54.0,14.0,17.0,91.02062,0.5,96.97722,0.0,8.0,7.5,27.5,91.66667,8.0,4.0,2.0,60.06178,2.5,9.0,3.0,5.5,0.0,36.1,38.87356,13.0,81.25,3.0,95.35989,1.0,99.50116,1.0,99.50116,13.1,96.71818,3.0,88.23529,3.0,88.23529,3.5,96.98492,3.5,96.98492,2.0,0.5,0.0,0.5,99.92138,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,99.37107,100.0,100.0,100.0
Eswatini,68.65859,8.0,53.33333,3.4,83.23762,0.0,9.0,33.33333,0.0,3.0,1.0,2.0,2.0,956.0,31.47541,36.71665,2.0,52.0,2.0,56.1,37.00787,0.5,1.1,3.0,3.0,30.0,14.0,7.5,41.66667,912.0,11.0,55.0,54.2,0.0,7.0,87.5,4.0,33.33333,61.69483,1.0,542.6,93.30107,0.0,1.0,1.0,5.0,16.5,1.0,4.0,50.0,49.44,28.93,0.0,59.49273,4.1,77.06896,6.4,33.0,50.0,83.14729,25.2,122.0,88.71716,0.0,100.0,16.0,68.0,4.0,95.41284,19.2,69.17632,35.8,86.41138,26.0,6.0,60.0,0.0,0.0,5.0,50.0,2.0,20.0,0.0,0.0,0.0,0.0,13.0,96.0,121.0,172.0,94.0,132.0,73.0,162.0,104.0,117.0,155.0,35.0,60.79929,7.3,51.09986,0.0,4.0,6.5,20.5,68.33333,6.0,4.0,0.0,38.87409,3.0,14.5,1.0,2.0,0.0,37.4,40.24818,6.0,37.5,2.0,77.19822,10.7,94.65007,10.7,94.65007,0.2,99.95423,12.0,35.29412,12.0,35.29412,21.5,78.89447,21.5,78.89447,2.1,2.0,3.1,3.6,92.91672,134.4,87.31656,75.6,81.11111,134.4,88.7963,75.6,89.20635,99.30119,99.40828,99.26324,98.93073
