Economy Name,Dealing with construction permits (DB16-20 methodology) - Score,Dealing with construction permits: Building quality control index (0-15) (DB16-20 methodology),Dealing with construction permits: Building quality control index (0-15) (DB16-20 methodology) - Score,Dealing with construction permits: Cost (% of Warehouse value),Dealing with construction permits: Cost (% of Warehouse value) - Score,Dealing with construction permits: Liability and insurance regimes index (0-2) (DB16-20 methodology),Dealing with construction permits: Procedures (number),Dealing with construction permits: Procedures (number) - Score,Dealing with construction permits: Professional certifications index (0-4) (DB16-20 methodology),Dealing with construction permits: Quality control after construction index (0-3) (DB16-20 methodology),Dealing with construction permits: Quality control before construction index (0-1) (DB16-20 methodology),Dealing with construction permits: Quality control during construction index (0-3) (DB16-20 methodology),Dealing with construction permits: Quality of building regulations index (0-2) (DB16-20 methodology),Dealing with construction permits: Time (days),Dealing with construction permits: Time (days)  - Score,Enforcing contracts (DB17-20 methodology) - Score,Enforcing contracts: Alternative dispute resolution (0-3) (DB16-20 methodology),Enforcing contracts: Attorney fees (% of claim),Enforcing contracts: Case management (0-6) (DB16-20 methodology),Enforcing contracts: Cost (% of claim),Enforcing contracts: Cost (% of claim) - Score,Enforcing contracts: Court automation (0-4) (DB17-20 methodology),Enforcing contracts: Court fees (% of claim),Enforcing contracts: Court structure and proceedings (0-5) (DB17-20 methodology),Enforcing contracts: Enforcement fees (% of claim),Enforcing contracts: Enforcement of judgment (days),Enforcing contracts: Filing and service (days),Enforcing contracts: Quality of the judicial processes index (0-18) (DB17-20 methodology),Enforcing contracts: Quality of the judicial processes index (0-19) (DB17-20 methodology) - Score,Enforcing contracts: Trial and judgment (days),Getting Credit total score (DB15-20 methodology),Getting credit (DB15-20 methodology) - Score,Getting credit: Credit bureau coverage (% of adults),Getting credit: Credit registry coverage (% of adults),Getting credit: Depth of credit information index (0-8) (DB15-20 methodology),Getting credit: Depth of credit information index (0-8) (DB15-20 methodology) - Score,Getting credit: Strength of legal rights index (0-12) (DB15-20 methodology),Getting credit: Strength of legal rights index (0-12) (DB15-20 methodology) - Score,Getting electricity (DB16-20 methodology) - Score,Getting electricity: Communication of tariffs and tariff changes (0-1) (DB16-20 methodology),Getting electricity: Cost to get electricity (% of income per capita),Getting electricity: Cost to get electricity (% of income per capita) - Score,Getting electricity: Financial deterrents aimed at limiting outages (0-1) (DB16-20 methodology),Getting electricity: Mechanisms for monitoring outages (0-1) (DB16-20 methodology),Getting electricity: Mechanisms for restoring service (0-1) (DB16-20 methodology),Getting electricity: Minimum outage time (in minutes)  (DB16-20 methodology),Getting electricity: Price of electricity (US cents per kWh) (DB16-20 methodology),Getting electricity: Regulatory monitoring (0-1) (DB16-20 methodology),Getting electricity: Reliability of supply and transparency of tariff index (0-8) (DB16-20 methodology),Getting electricity: Reliability of supply and transparency of tariff index (0-8) (DB16-20 methodology) - Score,Getting electricity: System average interruption duration index (SAIDI) (DB16-20 methodology),Getting electricity: System average interruption frequency index (SAIFI) (DB16-20 methodology),Getting electricity: Total duration and frequency of outages per customer a year (0-3) (DB16-20 methodology),Global: Ease of doing business score (DB17-20 methodology),Other taxes (% of profits),Paying taxes (DB17-20 methodology) - Score,Paying taxes: Labor tax and contributions (% of profits),Paying taxes: Payments (number per year),Paying taxes: Payments per year (number per year) - Score,Paying taxes: Postfiling index (0-100) (DB17-20 methodology) - Score,Paying taxes: Profit tax (% of profits),Paying taxes: Time (hours per year),Paying taxes: Time (hours per year) - Score,Paying taxes: Time to complete a corporate income tax correction (weeks) (DB17-20 methodology),Paying taxes: Time to complete a corporate income tax correction (weeks) (DB17-20 methodology) - Score,Paying taxes: Time to comply with VAT refund (hours) (DB17-20 methodology),Paying taxes: Time to comply with VAT refund (hours) (DB17-20 methodology) - Score,Paying taxes: Time to comply with corporate income tax correction (hours) (DB17-20 methodology),Paying taxes: Time to comply with corporate income tax correction (hours) (DB17-20 methodology) - Score,Paying taxes: Time to obtain VAT refund (weeks) (DB17-20 methodology),Paying taxes: Time to obtain VAT refund (weeks) (DB17-20 methodology) - Score,Paying taxes: Total tax and contribution rate (% of profit),Paying taxes: Total tax and contribution rate (% of profit) - Score,Protecting minority investors (DB15-20 methodology) - Score,Protecting minority investors: Ease of shareholder suits index (0-10) (DB15-20 methodology),Protecting minority investors: Ease of shareholder suits index (0-10) (DB15-20 methodology) - Score,Protecting minority investors: Extent of corporate transparency index (0-7) (DB15-20 methodology),Protecting minority investors: Extent of corporate transparency index (0-7) (DB15-20 methodology) - Score,Protecting minority investors: Extent of director liability index (0-10),Protecting minority investors: Extent of director liability index (0-10) - Score,Protecting minority investors: Extent of disclosure index (0-10),Protecting minority investors: Extent of disclosure index (0-10) - Score,Protecting minority investors: Extent of ownership and control index (0-7) (DB15-20 methodology),Protecting minority investors: Extent of ownership and control index (0-7) (DB15-20 methodology) - Score,Protecting minority investors: Extent of shareholder rights index (0-6) (DB15-20 methodology),Protecting minority investors: Extent of shareholder rights index (0-6) (DB15-20 methodology) - Score,Protecting minority investors: Strength of minority investor protection index (0-50) (DB15-20 methodology),Registering property (DB17-20 methodology) - Score,Registering property: Cost (% of property value),Registering property: Cost (% of property value) - Score,Registering property: Equal access to property rights index (-2-0) (DB17-20 methodology),Registering property: Geographic coverage index (0-8) (DB16-20 methodology),Registering property: Land dispute resolution index (0-8) (DB16-20 methodology),Registering property: Quality of land administration index (0-30) (DB17-20 methodology),Registering property: Quality of land administration index (0-30) (DB17-20 methodology) - Score,Registering property: Reliability of infrastructure index (0-8) (DB16-20 methodology),Registering property: Transparency of information index (0-6) (DB16-20 methodology),Reorganization proceedings index (0-3) (DB15-20 methodology),Resolving insolvency - Score,Resolving insolvency: Commencement of proceedings index (0-3) (DB15-20 methodology),Resolving insolvency: Cost (% of estate),Resolving insolvency: Creditor participation index (0-4) (DB15-20 methodology),Resolving insolvency: Management of debtor's assets index (0-6) (DB15-20 methodology),Resolving insolvency: Outcome (0 as piecemeal sale and 1 as going concern),Resolving insolvency: Recovery rate (cents on the dollar),Resolving insolvency: Recovery rate (cents on the dollar) - Score,Resolving insolvency: Strength of insolvency framework index (0-16),Resolving insolvency: Strength of insolvency framework index (0-16) - Score,Resolving insolvency: Time (years),Starting a business - Score,Starting a business: Cost - Men (% of income per capita),Starting a business: Cost - Men (% of income per capita) - Score,Starting a business: Cost - Women (% of income per capita),Starting a business: Cost - Women (% of income per capita) - Score,Starting a business: Minimum capital (% of income per capita),Starting a business: Paid-in Minimum capital (% of income per capita) - Score,Starting a business: Procedures required - Men (number),Starting a business: Procedures required - Men (number) - Score,Starting a business: Procedures required - Women (number),Starting a business: Procedures required - Women (number) - Score,Starting a business: Time - Men (days),Starting a business: Time - Men (days) - Score,Starting a business: Time - Women (days),Starting a business: Time - Women (days)- Score,Time to export: Border compliance (hours) (DB16-20 methodology),Time to export: Documentary compliance (hours) (DB16-20 methodology),Time to import: Border compliance (hours) (DB16-20 methodology),Time to import: Documentary compliance (hours) (DB16-20 methodology),Trading across borders (DB16-20 methodology) - Score,Trading across borders: Cost to export: Border compliance (USD) (DB16-20 methodology),Trading across borders: Cost to export: Border compliance (USD) (DB16-20 methodology) - Score,Trading across borders: Cost to export: Documentary compliance (USD) (DB16-20 methodology),Trading across borders: Cost to export: Documentary compliance (USD) (DB16-20 methodology) - Score,Trading across borders: Cost to import: Border compliance (USD) (DB16-20 methodology),Trading across borders: Cost to import: Border compliance (USD) (DB16-20 methodology) - Score,Trading across borders: Cost to import: Documentary compliance (USD) (DB16-20 methodology),Trading across borders: Cost to import: Documentary compliance (USD) (DB16-20 methodology) - Score,Trading across borders: Time to export: Border compliance (hours) (DB16-20 methodology) - Score,Trading across borders: Time to export: Documentary compliance (hours) (DB16-20 methodology) - Score,Trading across borders: Time to import: Border compliance (hours) (DB16-20 methodology) - Score,Trading across borders: Time to import: Documentary compliance (hours) (DB16-20 methodology) - Score
Czech Republic,56.1742,8.0,53.33333,0.2,98.76402,1.0,4.0,75.0,0.0,3.0,0.0,2.0,2.0,678.0,54.2623,56.37744,2.0,13.1,3.0,33.8,62.09224,3.0,5.7,1.5,15.0,180.0,88.0,9.5,52.77778,410.0,14.0,70.0,79.5,7.0,7.0,87.5,7.0,58.33333,95.35482,1.0,25.9,99.68015,1.0,1.0,1.0,3.0,12.1,1.0,8.0,100.0,0.48,0.27,3.0,76.42162,2.6,81.20788,38.4,8.0,91.66667,90.75419,5.1,236.0,71.09737,0.0,100.0,4.0,92.0,2.0,99.08257,17.7,71.93418,46.1,71.31331,62.0,9.0,90.0,4.0,57.14286,6.0,60.0,2.0,20.0,5.0,71.42857,5.0,83.33333,31.0,79.73762,4.0,73.29657,0.0,8.0,5.0,25.0,83.33333,8.0,4.0,3.0,79.8172,2.5,17.0,3.0,5.5,1.0,67.0,72.13439,14.0,87.5,2.1,83.54701,1.0,99.48541,1.0,99.48541,0.0,99.9997,8.0,58.82353,8.0,58.82353,24.5,75.8794,24.5,75.8794,0.0,0.5,0.0,0.5,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0
Côte d'Ivoire,55.57687,9.0,60.0,6.0,69.78876,1.0,6.0,58.33333,2.0,2.0,0.0,2.0,2.0,525.0,66.80328,55.74378,2.5,16.7,1.5,41.7,53.20585,0.0,15.0,4.5,10.0,350.0,25.0,8.5,47.22222,150.0,6.0,30.0,4.0,0.3,0.0,0.0,6.0,50.0,55.60548,0.0,2280.8,71.8422,1.0,1.0,1.0,5.0,12.0,1.0,4.0,50.0,15.0,19.0,0.0,52.98796,17.9,43.9771,23.3,63.0,0.0,44.8976,8.8,270.0,65.84235,0.0,100.0,64.0,0.0,13.5,77.98165,54.2,1.608752,50.1,65.16847,42.0,5.0,50.0,2.0,28.57143,1.0,10.0,7.0,70.0,2.0,28.57143,4.0,66.66667,21.0,56.72354,7.4,50.76974,-1.0,0.0,6.0,9.5,31.66667,3.0,1.5,0.5,47.8142,2.0,18.0,1.0,5.5,0.0,36.6,39.37841,9.0,56.25,2.2,89.99516,16.5,91.75825,16.5,91.75825,2.8,99.2895,5.0,76.47059,5.0,76.47059,8.0,92.46231,8.0,92.46231,238.7,84.0,125.1,89.1,52.44345,422.6,60.13477,136.1,65.97222,455.7,62.02381,266.7,61.90476,0.0,50.88757,55.50435,63.12014
Denmark,86.78617,11.0,73.33333,1.4,92.76237,1.0,3.0,83.33333,1.0,3.0,1.0,3.0,2.0,485.0,70.08197,68.36545,2.5,5.0,2.5,23.3,73.90326,2.5,3.3,3.5,15.0,90.0,30.0,11.0,61.11111,365.0,14.0,70.0,7.4,0.0,6.0,75.0,8.0,66.66667,90.20665,1.0,106.2,98.68892,0.0,1.0,1.0,1.0,21.4,1.0,7.0,87.5,0.51,0.49,3.0,84.5806,2.8,91.1422,3.9,10.0,88.33333,89.06389,17.1,132.0,87.17156,2.9,91.07143,8.0,84.0,4.5,94.49541,10.1,86.68873,23.8,100.0,72.0,8.0,80.0,6.0,85.71429,5.0,50.0,7.0,70.0,5.0,71.42857,5.0,83.33333,36.0,89.87615,0.6,95.94002,0.0,8.0,6.5,24.5,81.66667,7.0,3.0,1.0,84.93436,3.0,4.0,2.0,6.0,1.0,88.1,94.86871,12.0,75.0,1.0,92.49507,0.2,99.90929,0.2,99.90929,13.5,96.61548,5.0,76.47059,5.0,76.47059,3.5,96.98492,3.5,96.98492,0.0,0.5,0.0,0.5,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0
Djibouti,69.02089,12.0,80.0,5.1,74.66567,1.0,6.0,58.33333,2.0,3.0,1.0,3.0,2.0,695.0,52.86885,43.80093,1.5,17.0,0.0,34.0,61.86727,0.0,10.0,1.5,7.0,300.0,30.0,3.0,16.66667,365.0,1.0,5.0,0.0,0.4,0.0,0.0,1.0,8.33333,64.22345,1.0,944.2,88.34309,0.0,1.0,1.0,,26.0,0.0,0.0,0.0,,,0.0,50.88048,2.6,62.73153,17.7,35.0,46.66667,25.16895,17.7,76.0,95.82689,23.9,25.44643,,0.0,15.0,75.22936,,0.0,37.9,83.26363,34.0,3.0,30.0,0.0,0.0,7.0,70.0,7.0,70.0,0.0,0.0,0.0,0.0,17.0,41.90548,12.7,15.34123,0.0,0.0,1.0,4.5,15.0,2.0,1.5,0.5,48.32324,2.0,11.0,1.0,5.5,0.0,37.5,40.39648,9.0,56.25,2.3,80.43147,58.8,70.58782,58.8,70.58782,0.0,100.0,7.0,64.70588,7.0,64.70588,14.0,86.43216,14.0,86.43216,72.0,60.0,118.0,50.0,59.36779,605.3,42.89757,95.0,76.25,1055.0,12.08333,100.0,85.71429,55.34591,65.08876,58.06452,79.49791
Dominica,70.07185,8.0,53.33333,0.3,98.50452,0.0,5.0,66.66667,2.0,2.0,1.0,1.0,2.0,681.0,54.01639,59.17428,2.5,20.8,3.0,36.0,59.61755,1.5,7.4,4.5,7.8,210.0,21.0,11.5,63.88889,450.0,6.0,30.0,0.0,0.0,0.0,0.0,6.0,50.0,82.42922,1.0,466.1,94.24588,0.0,1.0,1.0,5.0,35.2,1.0,7.0,87.5,0.81,0.53,3.0,61.66778,3.0,75.64798,7.9,37.0,43.33333,78.90784,21.8,117.0,89.48995,0.0,100.0,14.5,71.0,1.5,100.0,31.9,44.63137,32.6,90.86078,58.0,8.0,80.0,2.0,28.57143,8.0,80.0,4.0,40.0,4.0,57.14286,3.0,50.0,29.0,43.39812,13.3,11.54304,0.0,0.0,3.0,4.5,15.0,0.0,1.5,0.0,34.41251,2.0,10.0,2.0,2.0,0.0,29.1,31.32502,6.0,37.5,4.0,89.28514,15.5,92.22777,15.5,92.22777,0.0,100.0,5.0,76.47059,5.0,76.47059,12.0,88.44221,12.0,88.44221,36.0,12.0,39.3,24.0,74.25865,625.0,41.03774,50.0,87.5,905.6,24.53704,50.0,92.85714,77.98742,93.49112,86.28218,90.37657
Dominican Republic,70.14118,13.0,86.66667,2.8,85.77125,1.0,6.0,58.33333,4.0,3.0,1.0,2.0,2.0,590.0,61.47541,46.86038,2.0,25.0,0.5,40.9,54.10574,0.0,7.5,2.0,8.4,120.0,20.0,4.5,25.0,450.0,9.0,45.0,68.3,26.4,8.0,100.0,1.0,8.33333,67.8078,1.0,267.1,96.7022,0.0,1.0,1.0,3.0,21.3,1.0,5.0,62.5,7.87,11.15,1.0,59.12432,1.1,57.44795,18.6,7.0,93.33333,10.71429,29.1,317.0,58.57805,18.3,42.85714,,0.0,59.5,0.0,,0.0,48.8,67.16613,34.0,8.0,80.0,0.0,0.0,4.0,40.0,5.0,50.0,0.0,0.0,0.0,0.0,17.0,65.66902,3.4,77.06206,0.0,0.0,5.5,14.5,48.33333,6.0,3.0,0.5,37.58524,2.5,38.0,2.0,5.5,0.0,8.9,9.54548,10.5,65.625,3.5,83.22558,14.5,92.75298,14.5,92.75298,33.9,91.52386,7.0,64.70588,7.0,64.70588,16.5,83.9196,16.5,83.9196,16.0,10.0,24.0,13.5,83.506,487.5,54.00943,15.0,96.25,579.2,51.73611,40.0,94.28571,90.56604,94.67456,91.75627,94.76987
Ecuador,66.3151,8.0,53.33333,1.9,90.47464,1.0,8.0,41.66667,2.0,3.0,1.0,0.0,1.0,523.0,66.96721,57.53154,2.5,15.0,2.0,27.2,69.51631,0.0,5.0,2.0,7.2,120.0,38.0,6.5,36.11111,365.0,9.0,45.0,71.0,0.0,8.0,100.0,1.0,8.33333,72.14988,1.0,638.8,92.114,1.0,1.0,1.0,3.0,12.5,1.0,7.0,87.5,2.05,2.96,2.0,57.49538,2.5,58.39336,13.7,10.0,88.33333,49.54128,16.3,666.0,4.63679,0.0,100.0,,0.0,2.5,98.16514,,0.0,32.5,91.06203,44.0,6.0,60.0,1.0,14.28571,5.0,50.0,2.0,20.0,3.0,42.85714,5.0,83.33333,22.0,66.41623,2.1,85.74467,0.0,2.0,6.0,16.5,55.0,4.0,4.5,0.0,25.00623,2.0,18.0,1.0,2.0,0.0,17.4,18.76246,5.0,31.25,5.3,68.98775,34.0,83.01573,34.0,83.01573,0.0,100.0,11.0,41.17647,11.0,41.17647,48.5,51.75879,48.5,51.75879,96.0,24.0,24.0,120.0,71.15372,560.0,47.16981,60.0,85.0,250.0,79.16667,75.0,89.28571,40.25157,86.39053,91.75627,50.20921
"Egypt, Arab Rep.",71.35323,14.0,93.33333,2.0,90.15453,2.0,9.0,33.33333,4.0,3.0,1.0,2.0,2.0,1010.0,27.04918,39.97086,2.0,18.0,0.0,26.2,70.64117,0.0,1.3,2.0,6.9,270.0,20.0,4.0,22.22222,720.0,10.0,50.0,25.3,7.8,8.0,100.0,2.0,16.66667,71.37078,0.0,280.8,96.53385,0.0,0.0,0.0,5.0,12.1,1.0,3.0,37.5,2.74,2.77,2.0,55.79763,4.4,50.50592,27.3,29.0,56.66667,26.62086,14.0,392.0,46.98609,16.7,47.76786,,0.0,24.0,58.7156,,0.0,45.8,71.75008,58.0,3.0,30.0,5.0,71.42857,3.0,30.0,8.0,80.0,6.0,85.71429,4.0,66.66667,29.0,54.95548,1.1,92.37376,0.0,0.0,4.0,9.0,30.0,2.0,3.0,0.0,38.89111,2.0,22.0,2.0,4.0,0.0,25.8,27.78221,8.0,50.0,2.5,80.70145,22.2,88.88619,22.2,88.88619,0.0,100.0,9.0,52.94118,10.0,47.05882,16.0,84.42211,17.0,83.41709,48.0,88.0,240.0,265.0,42.22742,258.0,75.66038,100.0,75.0,553.7,53.86111,1000.0,0.0,70.44025,48.52071,14.33692,0.0
El Salvador,50.38219,10.0,66.66667,5.5,72.74105,0.0,6.0,58.33333,3.0,3.0,1.0,1.0,2.0,816.0,42.95082,51.85391,2.5,20.0,2.0,28.4,68.16648,0.5,3.0,3.0,5.4,365.0,70.0,8.0,44.44444,381.0,16.0,80.0,35.4,28.6,7.0,87.5,9.0,75.0,71.4035,1.0,502.0,93.80242,1.0,1.0,1.0,3.0,15.8,1.0,6.0,75.0,6.45,3.95,1.0,64.70983,1.4,77.3518,17.2,7.0,93.33333,49.54128,16.9,180.0,79.7527,0.0,100.0,,0.0,2.5,98.16514,,0.0,35.5,86.77988,36.0,7.0,70.0,3.0,42.85714,0.0,0.0,3.0,30.0,1.0,14.28571,4.0,66.66667,18.0,66.25369,3.8,74.36882,0.0,0.0,5.0,14.0,46.66667,5.0,4.0,0.0,45.68572,2.0,12.0,3.0,4.0,0.0,32.6,35.12143,9.0,56.25,3.5,78.88002,41.4,79.27905,41.4,79.27905,2.5,99.38027,9.0,52.94118,9.0,52.94118,16.5,83.9196,16.5,83.9196,30.0,9.3,36.0,13.3,89.28746,128.3,87.89308,50.0,87.5,128.3,89.30556,66.7,90.47619,81.76101,95.06903,87.4552,94.83961
Equatorial Guinea,54.95363,1.0,6.66667,4.2,79.15363,1.0,6.0,58.33333,0.0,0.0,0.0,0.0,0.0,475.0,70.90164,55.24868,1.5,10.0,0.5,19.5,78.17773,0.0,5.5,1.0,4.0,90.0,20.0,3.0,16.66667,365.0,8.0,40.0,0.0,6.3,2.0,25.0,6.0,50.0,53.44329,0.0,1185.2,85.36735,0.0,0.0,0.0,,21.4,0.0,0.0,0.0,,,0.0,40.26392,1.0,41.53986,25.4,46.0,28.33333,93.11927,53.0,492.0,31.53014,0.0,100.0,,,9.0,86.23853,,,79.4,13.17669,26.0,5.0,50.0,0.0,0.0,1.0,10.0,7.0,70.0,0.0,0.0,0.0,0.0,13.0,44.4467,12.5,16.64644,-1.0,0.0,5.0,4.0,13.33333,0.0,0.0,0.5,0.0,2.0,,1.0,5.5,0.0,0.0,0.0,0.0,0.0,,54.95921,103.4,48.31937,103.4,48.31937,30.3,92.41608,16.0,11.76471,16.0,11.76471,33.0,67.33668,33.0,67.33668,132.0,154.0,240.0,240.0,32.04787,760.0,28.30189,85.0,78.75,985.0,17.91667,70.0,90.0,17.61006,9.46746,14.33692,0.0
Eritrea,0.0,,0.0,,0.0,,11.0,16.66667,,,,,,490.0,69.67213,55.92621,1.5,9.0,0.0,16.6,81.43982,0.0,3.6,1.5,4.0,180.0,40.0,3.0,16.66667,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,0.0,,,,21.37138,74.6,55.89849,0.0,30.0,55.0,93.11927,9.2,216.0,74.18856,0.0,100.0,,,9.0,86.23853,,,83.7,1.28615,16.0,5.0,50.0,0.0,0.0,0.0,0.0,3.0,30.0,0.0,0.0,0.0,0.0,8.0,35.29381,9.0,39.68403,0.0,0.0,4.5,6.5,21.66667,2.0,0.0,0.0,0.0,2.0,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,,50.59532,27.0,86.51126,27.0,86.51126,118.5,70.37785,13.0,29.41176,13.0,29.41176,84.0,16.0804,84.0,16.0804,,,,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0
Estonia,82.50138,11.0,73.33333,0.2,98.8624,1.0,3.0,83.33333,1.0,3.0,1.0,3.0,2.0,455.0,72.54098,75.7645,2.5,9.0,3.5,18.1,79.75253,4.0,8.1,3.5,1.0,75.0,60.0,13.5,75.0,320.0,14.0,70.0,35.2,0.0,7.0,87.5,7.0,58.33333,83.21094,1.0,168.8,97.91622,1.0,1.0,1.0,5.0,9.9,1.0,8.0,100.0,0.88,0.35,3.0,80.76691,2.0,89.60985,38.8,8.0,91.66667,99.375,7.8,50.0,99.84544,0.0,100.0,1.25,97.5,1.5,100.0,2.3,100.0,48.5,67.55229,58.0,6.0,60.0,5.0,71.42857,3.0,30.0,8.0,80.0,2.0,28.57143,5.0,83.33333,29.0,91.01576,0.5,96.95779,0.0,8.0,7.5,27.5,91.66667,8.0,4.0,2.0,62.49055,2.5,9.0,3.0,5.5,0.0,40.6,43.73111,13.0,81.25,3.0,95.15468,1.2,99.39286,1.2,99.39286,16.0,96.00563,3.0,88.23529,3.0,88.23529,3.5,96.98492,3.5,96.98492,2.0,0.5,0.0,0.5,99.92138,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,99.37107,100.0,100.0,100.0
Eswatini,66.72037,7.0,46.66667,3.6,82.15143,0.0,9.0,33.33333,0.0,3.0,1.0,2.0,1.0,956.0,31.47541,36.71665,2.0,52.0,2.0,56.1,37.00787,0.5,1.1,3.0,3.0,30.0,14.0,7.5,41.66667,912.0,11.0,55.0,44.2,0.0,7.0,87.5,4.0,33.33333,59.73893,1.0,753.7,90.69485,0.0,1.0,1.0,3.0,15.0,1.0,4.0,50.0,69.03,24.36,0.0,58.62573,4.1,77.26674,5.7,33.0,50.0,83.14729,25.4,122.0,88.71716,0.0,100.0,16.0,68.0,4.0,95.41284,19.2,69.17632,35.2,87.20251,26.0,6.0,60.0,0.0,0.0,5.0,50.0,2.0,20.0,0.0,0.0,0.0,0.0,13.0,58.65037,7.1,52.50419,0.0,4.0,6.0,17.5,58.33333,6.0,1.5,0.0,38.89691,3.0,14.5,1.0,2.0,0.0,37.4,40.29382,6.0,37.5,2.0,74.35065,16.4,91.82083,16.4,91.82083,0.3,99.9359,12.0,35.29412,12.0,35.29412,30.0,70.35176,30.0,70.35176,2.1,2.0,3.1,3.6,92.91672,134.4,87.31656,75.6,81.11111,134.4,88.7963,75.6,89.20635,99.30119,99.40828,99.26324,98.93073
Ethiopia,49.18346,7.0,46.66667,16.5,17.51384,0.0,7.0,50.0,2.0,0.0,1.0,2.0,2.0,530.0,66.39344,59.98787,1.5,10.0,1.0,15.2,83.01462,0.0,4.8,3.0,0.4,210.0,30.0,5.5,30.55556,290.0,3.0,15.0,0.0,0.3,0.0,0.0,3.0,25.0,59.2912,0.0,1027.9,87.30973,0.0,0.0,0.0,,4.1,0.0,0.0,0.0,,,0.0,46.14583,0.7,62.85631,12.4,29.0,56.66667,50.89084,24.6,306.0,60.27821,0.0,100.0,50.0,0.0,8.0,88.07339,47.0,15.48998,37.7,83.5895,10.0,2.0,20.0,0.0,0.0,0.0,0.0,3.0,30.0,0.0,0.0,0.0,0.0,5.0,49.65201,6.0,59.67664,0.0,0.0,4.0,4.0,13.33333,0.0,0.0,0.0,31.0573,2.0,14.5,1.0,2.0,0.0,28.7,30.86461,5.0,31.25,3.0,68.42818,57.8,71.08193,57.8,71.08193,0.0,100.0,12.0,35.29412,12.0,35.29412,33.0,67.33668,33.0,67.33668,50.9,76.0,72.2,194.0,56.00201,171.5,83.82075,175.0,56.25,120.0,90.0,750.0,0.0,68.60789,55.6213,74.46926,19.24686
Fiji,67.69056,7.0,46.66667,0.6,97.23678,1.0,4.0,75.0,0.0,3.0,1.0,2.0,0.0,397.0,77.29508,57.05174,2.0,28.6,2.0,42.6,52.19348,0.5,4.0,3.0,10.0,155.0,36.0,7.5,41.66667,206.0,5.0,25.0,0.0,0.0,0.0,0.0,5.0,41.66667,72.18951,1.0,1391.9,82.816,0.0,1.0,1.0,5.0,21.1,0.0,4.0,50.0,6.87,5.0,1.0,61.34481,0.1,71.11147,12.7,38.0,41.66667,81.61546,19.2,247.0,69.39722,0.0,100.0,12.0,76.0,12.0,80.73394,18.9,69.72789,32.0,91.76654,54.0,7.0,70.0,3.0,42.85714,8.0,80.0,2.0,20.0,3.0,42.85714,4.0,66.66667,27.0,71.86054,3.0,79.97805,0.0,8.0,6.0,19.5,65.0,4.0,1.5,0.0,43.72064,2.0,10.0,2.0,2.0,0.0,46.4,49.94128,6.0,37.5,1.8,73.25767,16.9,91.5527,16.9,91.5527,0.0,100.0,11.0,41.17647,11.0,41.17647,40.0,60.30151,40.0,60.30151,56.0,56.3,42.0,33.8,77.56596,316.7,70.12579,76.0,81.0,319.8,73.34722,57.5,91.78571,65.40881,67.25838,85.30466,86.29707
Finland,75.73689,10.0,66.66667,0.9,95.52009,0.0,3.0,83.33333,2.0,3.0,1.0,2.0,2.0,485.0,70.08197,66.39798,2.5,12.5,2.0,16.2,81.88976,2.5,3.5,1.5,0.2,106.0,14.0,8.5,47.22222,365.0,12.0,60.0,20.9,0.0,6.0,75.0,6.0,50.0,88.97278,1.0,27.6,99.65926,1.0,1.0,1.0,3.0,11.8,1.0,8.0,100.0,0.03,0.1,3.0,79.98436,1.3,90.13573,25.4,8.0,91.66667,93.08656,11.7,93.0,93.19938,0.0,100.0,5.0,90.0,8.0,88.07339,6.2,94.27284,38.4,82.59033,62.0,8.0,80.0,6.0,85.71429,4.0,40.0,6.0,60.0,2.0,28.57143,5.0,83.33333,31.0,78.93306,4.0,73.2522,0.0,8.0,7.5,26.5,88.33333,8.0,3.0,2.5,92.82065,3.0,3.5,3.0,6.0,1.0,88.3,95.01631,14.5,90.625,0.9,92.41023,0.8,99.57988,0.8,99.57988,6.4,98.40865,3.0,88.23529,3.0,88.23529,17.0,83.41709,17.0,83.41709,36.0,2.0,2.0,0.5,92.43626,212.5,79.95283,70.0,82.5,0.0,100.0,0.0,100.0,77.98742,99.40828,99.64158,100.0
